data/namaPerusahaan,data/alamatPerusahaan
PR Nurul Rahayu,"DUSUN VI SUKA DAMAI, Suka Damai, Pulo Bandring, Kabupaten Asahan, Sumatera Utara"
PR Nurul Rahmayani,"Jl Muh Yamin 35 Rt 007/002, Kratonan, Serengan, Kota Surakarta, Jawa Tengah"
PR Nurul Rizki,"Desa Lot Kala, Kecamatan Kebayakan, Kabupaten Aceh Tengah, Lot Kala, Kebayakan, Kabupaten Aceh Tengah, Nangroe Aceh Darussalam"
PR Nurul Saadah,"Purwogondo, Sumurarum, Grabag, Kabupaten Magelang, Jawa Tengah"
PR Nurul Sahfitri,"TOMAGOBA, Tomagoba, Tidore, Kota Tidore Kepulauan, Maluku Utara"
PR Nurul Sarifah Hani,"JL. JEND SUDIRMAN GANG SURYA, Ulu Benteng, Marabahan, Kabupaten Barito Kuala, Kalimantan Selatan"
PR Nurul Sholihah,"DESA TAMBAKSARI RT 01 RW 08 BLORA, Tambaksari, Blora, Kabupaten Blora, Jawa Tengah"
PR Nurul Sjoidah,"Jl Raden Mas Said No 12, Kalibening, Tingkir, Kota Salatiga, Jawa Tengah"
UD Nurul Snack,
PR Nurul Sufatri Rahayu,"Dusun Sumpi, Oi Maci, Sape, Kabupaten Bima, Nusa Tenggara Barat"
PR Nurul Sukarida,
PR Nurul Taqwa,"BTN Taniaga Permai Lorong 7 Nomor 11B, Taroada, Turikale, Kabupaten Maros, Sulawesi Selatan"
PR Nurul Ukhwatun,"Desa rato, Rato, Bolo, Kabupaten Bima, Nusa Tenggara Barat"
PR Nurul Ulfa,"Perum Sierra Blok B no.79, Bukit Tempayan, Batu Aji, Kota Batam, Kepulauan Riau"
PR Nurul Ulfa Bidol,"Jl. Dg. Tata I No. 10, Parang Tambung, Tamalate, Kota Makassar, Sulawesi Selatan"
PR Nurul Ulfa Ira,"JL. BELIBIS 1 NO 16, Panambungan, Mariso, Kota Makassar, Sulawesi Selatan"
PR Nurul Ulfah Hessi,"Graha Cemerlang Maros Blok P No. 3, Hasanuddin, Mandai, Kabupaten Maros, Sulawesi Selatan"
PT Nurul Ummah Berkah,"JL RAYA KALITIDU-NGASEM RT 07 RW 03, NGASEM, NGASEM, Kabupaten Bojonegoro, Jawa Timur"
PR Nurul Uswatun Nikmatullah,"BTN Pepabri, Monggonao, Mpunda, Kota Bima, Nusa Tenggara Barat"
PR Nurul Uyun,
PR Nurul Vida Royana,
PR Nurul Widi Anggraeni,"Jl. Diponegoro Lingk. Karema Utara, Karema, Mamuju, Kabupaten Mamuju, Sulawesi Barat"
PR Nurul Wulandari,"Jl. Argopuro gg. Tentrem 03 Kelurahan Ketapang, Kecamatan kademangan, Ketapang, Kademangan, Kota Probolinggo, Jawa Timur"
YYSN Nurul Yaqin Al Aziziyah,
PR Nurul Yasin,
PR Nurul Zainab,"JL Pahlawan Gg 1, Rongtengah, Sampang, Kabupaten Sampang, Jawa Timur"
PR Nurul Zulaikah,"Dsn. Bulur, Ngreco, Kandat, Kabupaten Kediri, Jawa Timur"
PR Nurul Zuryati,"Jl. Z,A Pagar Alam, Parit, Tanjung Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung"
PR Nurulfarida,
PR Nurullah C. R. Djawa,
PR Nurun Azmy,"Jl. Adam Malik, Kuala Pembuang II, Seruyan Hilir, Kabupaten Seruyan, Kalimantan Tengah"
PR Nurun Nazhifathul Jannah,
PR Nurunnikmah Awwalina,"BATIK KEMBANG MULYO , Jl. Bougenvile Raya No. 18 RT. 008 RW 004, Desa/Kelurahan Mulyoharjo, Kec. Jepara, Kab. Jepara, Provinsi Jawa Tengah, Mulyoharjo, Jepara, Kabupaten Jepara, Jawa Tengah"
PR Nurus Shobah,"Dusun Biyan, Kapedi, Bluto, Kabupaten Sumenep, Jawa Timur"
CV Nurusy Syifa Internasional,"Jalan Raya Ponorogo KM 06 RT 3 RW 1, Kertosari, Geger, Kabupaten Madiun, Jawa Timur"
PR Nuruzzaman Azali,"lingk.teppo, Baru, Banggae, Kabupaten Majene, Sulawesi Barat"
PR Nurveni Hartanti,"RAMBUNG SUSU, Kerasaan I, Pematang Bandar, Kabupaten Simalungun, Sumatera Utara"
PR Nurvia Damayani,"Dusun Jawa Baru Rt 02, Baru, Maro Sebo, Kabupaten Muaro Jambi, Jambi"
PR Nurvita Handayani,"Jl Prona III Rt. 18 No.103, Sepinggan, Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur"
PR Nurwafia N,"Jl. A. Ali PT. Cenrana., Masumpu, Tanete Riattang, Kabupaten Bone, Sulawesi Selatan"
PR Nurwahda,"Jl. Manunggal Galung Utara, Galung, Banggae, Kabupaten Majene, Sulawesi Barat"
PR Nurwahida Tais,"jalan balla parang lingkungan bontorita kelurahan manongkoki kecamatan polongbangkeng utara kabupaten takalar, Manongkoki, Polombangkeng Utara, Kabupaten Takalar, Sulawesi Selatan"
PR Nurwahida. S,"Jl. Pelabuhan, Tonganapo, Samaturu, Kabupaten Kolaka, Sulawesi Tenggara"
PR Nurwahidah,
PR Nurwahidah,"Dusun Ranggo, Ranggo, Pajo, Kabupaten Dompu, Nusa Tenggara Barat"
PR Nurwahyuni,"Lingk. Galung Utara, Galung, Banggae, Kabupaten Majene, Sulawesi Barat"
PR Nurwahyuningrum,"JL. TGH. ZAENUDIN ABDUL MAJID NO.151, Selong, Selong, Kabupaten Lombok Timur, Nusa Tenggara Barat"
PR Nurwan,
PR Nurwana,
PR Nurwana Bakri,"DEKING, Lombong, Malunda, Kabupaten Majene, Sulawesi Barat"
PR Nurwanda,"Lingk. Tunda, Labuang Utara, Banggae Timur, Kabupaten Majene, Sulawesi Barat"
PR Nurwanti,"Gambiran, Bunder, Patuk, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Nurwanto,"Perum Sembawanng rt 04/01, Campursari, Bulu, Kabupaten Temanggung, Jawa Tengah"
PR Nurwati,"BTN Griya Amal Permai Blok B/3, Maddukelleng, Tempe, Kabupaten Wajo, Sulawesi Selatan"
PR Nurwati,"Dusun Bumi Asih RT.04 RW.08, Bumi Asih, Panyipatan, Kabupaten Tanah Laut, Kalimantan Selatan"
PR Nurwati,"Dusun Siompu, Kairatu, Kairatu, Kabupaten Seram Bagian Barat, Maluku"
PR Nurwati Agustina Sari,"Jl. Aliwijayan 18 B Rt. 3 Rw. 3 Pengilon Mangunsari Sidomukti, Mangunsari, Sidomukti, Kota Salatiga, Jawa Tengah"
PR Nurwati Umaternate,
PR Nurwendah Yunita Sari,"adipasir rt 1 rw 4 , Rakit banjar negara, Adipasir, Rakit, Kabupaten Banjarnegara, Jawa Tengah"
PR Nurwendah Yunita Sari,
PR Nurweni,"Jalan Lamtoro, Teluknilau, Pengabuan, Kabupaten Tanjung Jabung Barat, Jambi"
PR NURWIDAYATUN,"Klempang Sari, Klempang Sari, Kuaro, Kabupaten Paser, Kalimantan Timur"
PR Nurwiyanto,"Ds. Joho, Joho, Pamotan, Kabupaten Rembang, Jawa Tengah"
PR Nurwulan,"Jl. Kebun Kopi RT. 11 RW. 04, Telaga langsat, Takisung, Kabupaten Tanah Laut, Kalimantan Selatan"
PR Nury Purwatiningsih,"Jalan Kampung Duku RW 02, Desa/Kelurahan Kebayoran Lama Utara, Kec. Kebayoran Lama, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta Kode Pos: 12120, Kebayoran Lama Utara, Kebayoran Lama, Kota Jakarta Selatan, DKI Jakarta"
PR Nurya Care,"Jl. Guru, RT. 03 / RW. 08, Pangkalan Kerinci, Pangkalan Kerinci Kota, Pangkalan Kerinci, Kabupaten Pelalawan, Riau"
PR Nuryadi,"Jalan Kampung Gusti Gang Kantong Rt 003/015, Desa/Kelurahan Pejagalan, Kec. Penjaringan, Kota Adm. Jakarta Utara, Provinsi DKI Jakarta Kode Pos: 14450, Pejagalan, Penjaringan, Kota Jakarta Utara, DKI Jakarta"
PR Nuryadin,"JL Raya Cilopadang N0 32A RT 002 RW 004, Cilopadang, Majenang, Kabupaten Cilacap, Jawa Tengah"
PT Nuryamin Azis,"Jl.K.K.Agus Salim no.232,Rt.002 Rw.008, Bekasi jaya, Bekasi Timur, Kota Bekasi, Jawa Barat"
PR Nuryanah,"JL. LAPANGAN MERAH RT. 011 RW. 007, Srengseng Sawah, Jagakarsa, Kota Jakarta Selatan, DKI Jakarta"
PR Nuryani,"Desa Mekar Jaya, Mekar Jaya, Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung"
PR Nuryani,"Jalan Bison, Purwosari, Metro Utara, Kota Metro, Lampung"
PR Nuryani,"Lingkungan Sirnarasa RT. 02 RW. 02, Sindangrasa, Ciamis, Kabupaten Ciamis, Jawa Barat"
PR Nuryani,"Jln. Persatuan Depan Loket PMS, Sukadame, Siantar Utara, Kota Pematang Siantar, Sumatera Utara"
PR Nuryani,
PR Nuryani,"JL. BOROBUDUR UTARA IX/4, Manyaran, Semarang Barat, Kota Semarang, Jawa Tengah"
PR Nuryanih,"Kp Anyar RT 001/006, Semplak Barat, Kemang, Kabupaten Bogor, Jawa Barat"
BUL Nuryanti,"Dusun III Manik maraja, Sidamanik, Sidamanik, Kabupaten Simalungun, Sumatera Utara"
PR Nuryanti,"Jl. Satria Utara I H 157, Plombokan, Semarang Utara, Kota Semarang, Jawa Tengah"
PR Nuryanti,"Jalan Ratu Sepudak, Sungai Garam Hilir, Singkawang Utara, Kota Singkawang, Kalimantan Barat"
PR Nuryanti,"DUSUN PATTIROANG RT 001 RW 001, Bontorannu, Kajang, Kabupaten Bulukumba, Sulawesi Selatan"
PR Nuryanti,
PR Nuryanti,"Vila Mutiara Boulevard, No. 12, Bulurokeng, Biringkanaya, Kota Makassar, Sulawesi Selatan"
PR Nuryanti,"Jl. Perintis Kemerdekaan Gg. 15 No. 20, Panggung, Tegal Timur, Kota Tegal, Jawa Tengah"
PR Nuryanti,"DUSUN SAHARU, Lamatti Riattang, Bulupoddo, Kabupaten Sinjai, Sulawesi Selatan"
PR Nuryastuti,"Jalan Yayasan Jaya II No. 37, RT. 009/007, Cijantung, Pasar Rebo, Kota Jakarta Timur, DKI Jakarta"
PR Nuryati,"Jl. H. M. Arsyad B, Padoang Doangan, Pangkajene, Kabupaten Pangkajene Dan Kepul, Sulawesi Selatan"
PR Nuryati Handayani,"JALAN SARIPUDDIN 2 RT.014 PERUMAHAN TAMBAK REL, Desa/Kelurahan Kampung Baru, Kec. Tenggarong, Kab. Kutai Kartanegara, Provinsi Kalimantan Timur, Kampung Baru, Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur"
PR Nuryati Sinaga,"jl. merdeka no.32, Pasar Dolok Sanggul, Dolok Sanggul, Kabupaten Humbang Hasundutan, Sumatera Utara"
PR Nuryatun,"LUWENG KIDUL RT04 RW02, Luweng Kidul, Pituruh, Kabupaten Purworejo, Jawa Tengah"
PT Nuryeni,
PR Nuryesvi,"Jl. Badak GG. Cekur, Bandar Utama, Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara"
PR Nuryuliana,
PR Nurzahan,"DUSUN II PAYA GAMBAR, Paya Gambar, Batang Kuis, Kabupaten Deli Serdang, Sumatera Utara"
PR Nurzakina Audina,"Jl. Sunu No. 136, Kalukuang, Tallo, Kota Makassar, Sulawesi Selatan"
PR Nurzami,"Dsn.Grenjeng 02/06, Gandusari, Bandongan, Kabupaten Magelang, Jawa Tengah"
PR Nurzanna Panggabean,
PT Nusa Agri Digdaya,"Jl. Penirukan, Mayang, Kelapa Kampit, Kabupaten Belitung Timur, Kepulauan Bangka Belitung"
PT NUSA ALAM RUBBER,"Jalan Cibaranang KM 30 Nanggerang, Haurgajrug, Cipanas, Kabupaten Lebak, Banten"
CV NUSA ALAM TAMA,"JL. DUMAR INDUSTRI BLOK G NO 17, ASEMROWO, ASEMROWO, Kota Surabaya, Jawa Timur"
PT Nusa Angkasa Siber,"Jl H.M. Nur GRS Blok E No 21, Limbungan, Rumbai, Kota Pekanbaru, Riau"
CV Nusa Bakti Mineral,
CV Nusa Berkarya Jaya,"Dusun Bioro RT. 01 RW. 01, Kedungrejo, Jabon, Kabupaten Sidoarjo, Jawa Timur"
CV Nusa Berkarya Sentosa,"Pergudangan dan Industri Safe N lock AD -5310, Pucanganom, Sidoarjo, Kabupaten Sidoarjo, Jawa Timur"
CV Nusa Berkarya Utama,"Dusun Klutuk, Kedungrejo, Jabon, Kabupaten Sidoarjo, Jawa Timur"
PT Nusa Borneo Bmj,
PT Nusa Cipta Alumindo,"Jalan Raya Kebalen No. 38, RT 004 RW 001, Kebalen, Babelan, Kabupaten Bekasi, Jawa Barat"
PT Nusa Cipta Sarana,"KOMP.PERGUDANGAN PERMATA GEDANGAN JL. MUNCUL BLOK AC 18-19, BOHAR, TAMAN, Kabupaten Sidoarjo, Jawa Timur"
CV Nusa Cipta Teknikal,"Green Sedayu Bizpark DM17/87 , jalan daan mogot km18, kalideres, kalideres, Kota Jakarta Barat, DKI Jakarta"
CV Nusa Cipta Teknikal,"Green Sedayu Bizpark DM17/87 , jalan daan mogot km18, kalideres, kalideres, Kota Jakarta Barat, DKI Jakarta"
PT Nusa Citra Cipta,"Jalan Mangga Ubi III Nomor 346, Desa/Kelurahan Kapuk, Kec. Cengkareng, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11720, Kapuk, Cengkareng, Kota Jakarta Barat, DKI Jakarta"
CV Nusa Citra Mandiri,
PT Nusa Daya Prima Abadi,
PT Nusa Digital Media,
PT Nusa Dinamika Cemerlang,"Jl. Paledang No. 29, RT 001/002, Paledang, Bogor Tengah, Kota Bogor, Jawa Barat"
PT Nusa Eka Winapratama,"JL. RAYA MAUK KM, 07 RT. 005 RW 002 - KARET, SEPATAN, TANGERANG - BANTEN 15520, KARET, SEPATAN, Kabupaten Tangerang, Banten"
PT Nusa Engineering,"jl. Rungkut Industri IV No. 24, Rungkut Tengah, Gunung Anyar, Kota Surabaya, Jawa Timur"
PR Nusa Etta Wahida,"jeronan pedukuhan X RT. 044 RW.020, brosot, galur, Kabupaten Kulon Progo, DI Yogyakarta"
PT Nusa Ihaka Niaga Abadi,
CV Nusa Indah,"Ds Pakuniran, Kel. Pakuniran, Kec.Maesan, Kab.Bondowoso Jawa Timur, PAKUNIRAN, MAESAN, Kabupaten Bondowoso, Jawa Timur"
PR Nusa Indah Cake & Cookies,
PR Nusa Indah Collection,"SIYONO WETAN 65/10(DEPAN TIMUR GEDUNG SERBAGUNA SIYONO), LOGANDENG, PLAYEN, GUNUNGKIDUL,DIY, Logandeng, Playen, Kabupaten Gunung Kidul, DI Yogyakarta"
PT Nusa Indah Kreasi,
PT NUSA INDAH METALINDO,"Desa Tanjungan, Driyorejo, Tanjungan, Driyorejo, Kabupaten Gresik, Jawa Timur"
PR Nusa Indah Plastik,
PT Nusa Indo Palma,"JL CIPARANJE PEUNDEUY NO 16, Bojongsalam, Rancaekek, Kabupaten Bandung, Jawa Barat"
PT Nusa Inti Cemerlang,
PT Nusa Jaya Agromandiri,"Gedung Unit C, Jl. Lapangan Bola, Sumurbatu, Bantargebang, Kota Bekasi, Jawa Barat"
PT Nusa Jaya Manufakture,"KOMPLEK INDUSTRI DE PRIMA TERRA BLOK F2 KAV.2, TEGALLUAR, BOJONGSOANG, Kabupaten Bandung, Jawa Barat"
PR Nusa Jewelry,
PT Nusa Kahyangan Asri,"Jl. Bypass Ida Bagus Mantra No. 88 X, Ketewel, Sukawati, Kabupaten Gianyar, Bali"
PT NUSA KEIHIN INDONESIA,"Jalan Selayar II Blok D7-1 Kawasan Industri MM2100, Jatiwangi, Cikarang Barat, Kabupaten Bekasi, Jawa Barat"
PR Nusa Kencana,"Dusun Gayam Barat, Proppo, Proppo, Kabupaten Pamekasan, Jawa Timur"
PT Nusa Laboratorium Indonesia,"Jl. PANGERAN SOGIRI 189-199, Tanah Baru, Bogor Utara, Kota Bogor, Jawa Barat"
PR Nusa Makmur,"Dusun Glugur I Desa Palengaan Laok Kecamatan Palengaan, Palengaan Laok, Palenggaan, Kabupaten Pamekasan, Jawa Timur"
PT Nusa Mandiri Utama,
PT Nusa Meditama Cemerlang,"Jalan Sultan Hasanudin No 263 - 265 Blok B No 1, Tambun, Tambun Selatan, Kabupaten Bekasi, Jawa Barat"
PT Nusa Mega Makmur Sentosa,"Kampung Samarang RT.02 RW.05, Cangkuang, Leles, Kabupaten Garut, Jawa Barat"
PT Nusa Mega Makmur Sentosa,"KAMPUNG SAMARANG RT.02 RW.05, CANGKUANG, LELES, Kabupaten Garut, Jawa Barat"
PT Nusa Multi Teknika,"Kanggotan RT 08, Pleret, Pleret, Kabupaten Bantul, DI Yogyakarta"
PT Nusa Multilaksana,"JL. KAPUK SAWAH NO.7, KAPUK, CENGKARENG, Kota Jakarta Barat, DKI Jakarta"
CV Nusa Mura Sejahtera,"Lamseunong, Lamseunong, Kuta Baro, Kabupaten Aceh Besar, Nangroe Aceh Darussalam"
PT Nusa Network Prakarsa,"Perum Mutiara Taman Palem A17 No. 29-30, Cengkareng Timur, Cengkareng, Kota Jakarta Barat, DKI Jakarta"
PT Nusa Pabrik Dua Puluh Dua,"Kawasan Industri Candi Blok XIA Nomor 18, Bambankerep, Ngaliyan, Kota Semarang, Jawa Tengah"
PT Nusa Palapa Gemilang,"Jalan Raya Surabaya Mojokerto KM 39, Bakungtemenggungan, Balongbendo, Kabupaten Sidoarjo, Jawa Timur"
PT Nusa Palapa Gemilang tbk,"Jalan Raya Daendles KM 56, Banyutengah, Panceng, Kabupaten Gresik, Jawa Timur"
PT Nusa Persada Khatulistiwa,
PT Nusa Pharma Persada,"Jl. Tambak sawah no. 38, Tambaksawah, Waru, Kabupaten Sidoarjo, Jawa Timur"
PT Nusa Pusaka Kencana,"Desa Bahilang, Desa Bahilang, Tebing syahbandar, Kabupaten Serdang Bedagai, Sumatera Utara"
PT Nusa Rekayasa Konsultan,"Komp. Kiara Green Residence No C-13 Rt 003 Rw 007, Cibabat, Cimahi Utara, Kota Cimahi, Jawa Barat"
PT Nusa Rizki Industri,"JLN. RE. MARTADINATA NO 81, Tanjung Pinggir, Sekupang, Kota Batam, Kepulauan Riau"
PT Nusa Sarana Citra Bakti,"JL. Kol.H.Burlian No.10 KM.7, Srijaya, Alang Alang Lebar, Kota Palembang, Sumatera Selatan"
PT Nusa Sarana Solusindo,"Jl. Pegangsaan Dua, Logistik No.72, RT.5/RW.4,, Pegangsaan Dua, Kelapa Gading, Kota Jakarta Utara, DKI Jakarta"
PT Nusa Sinarindo Konstruksi,
PT Nusa Sinergi Mandiri,"Jalan Raya Cipendeuy km 20 Ds Lengkong Kab. Subang, Lengkong, Cipendeuy, Kabupaten Subang, Jawa Barat"
PT Nusa Sistem Solusi,"Gedung Veteran Lantai7, Kawasan Bisnis Granadha, Jl. Jend. Sudirman kav.50, Karet Semanggi, Setiabudi, Jakarta Selatan, Karet Semanggi, Setiabudi, Kota Jakarta Selatan, DKI Jakarta"
PT Nusa Solar Indonesia,"KAWASAN INDUSTRI TERPADU KABIL, JALAN MAS SURYA NEGARA VIII NO. 10, Batu Besar, Nongsa, Kota Batam, Kepulauan Riau"
PT NUSA TOYOTETSU,"Kawasan Industri MM2100, Jalan Bali I, Blok J12, 14, 15, Gandamekar, Cikarang Barat, Kabupaten Bekasi, Jawa Barat"
PT Nusa Toyotetsu Engineering,"Jl. Mitra Raya IV Blok L-5, Kawasan Industri Mitra, Parungmulya, Ciampel, Kabupaten Karawang, Jawa Barat"
PT Nusa Utama Engineering,"Komplek Intipratama Gudang B2, Jl. Sultan Hasanudin, Kariangau, Balikpapan Barat, Kota Balikpapan, Kalimantan Timur"
PT Nusa Utama Engineering,"Krakatau Industrial Estate Cilegon, Jl. Asia Raya Kavling B3/2, Kotasari, Grogol, Kota Cilegon, Banten"
PT Nusa Utara Persada,"Komplek Balikpapan Baru Jl. MT Haryono Blok D1 No. 002 RT 048, Damai Baru, Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur"
PT Nusa Vision Imagi,
PT Nusa Warna Persada,
PT Nusabumi Karisma Perkasa,"Jalan Kawasan Industri Candi Blok 23 No. 8, Ngaliyan, Ngaliyan, Kota Semarang, Jawa Tengah"
PT Nusadwipa Citra Tunggal,"Jl. Kima 7 Blok J No 4A, Daya, Biringkanaya, Kota Makassar, Sulawesi Selatan"
PT Nusafluid Solusi Utama,
PT Nusahadi Citraharmonis,"Jl. Halmahera Blok DD No.4 KWS Industri MM 2100, Danau Indah, Cikarang Barat, Kabupaten Bekasi, Jawa Barat"
PT Nusaina Agro Huaulu Manise,"Dusun: Siliha, Negeri: Kobisadar, Kobi, Seram Utara Timur Kobi, Kabupaten Maluku Tengah, Maluku"
PT Nusaina Agro Huaulu Manise,"Dusun: Siliha, Negeri: Kobisadar, Kobimukti, Seram Utara Timur Kobi, Kabupaten Maluku Tengah, Maluku"
PT Nusalab Global Investama,"Jalan Industri Raya I, Blok H No. 10E, Desa/Kelurahan Pasir Jaya, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten"
PT Nusamulti Centralestari,"Jalan Raya Serang Km. 11.5 No. 77, Bunder, Cikupa, Kabupaten Tangerang, Banten"
PT Nusanheli,"KAWASAN INDUSTRI TUNAS KABIL TYPE 5A, KABIL, NONGSA, Kota Batam, Kepulauan Riau"
Nusantara,
CV Nusantara Abadi (nalala),"JL Raya Caracas Mandirancan Blok Pasir Ekek Dusun Pahing RT 012 RW 003, Caracas, CIlimus, Kabupaten Kuningan, Jawa Barat"
PT Nusantara Alam Bahari,"KAWASAN PELABUHAN PERIKANAN SAMUDERA NIZAM ZACHMAN JAKARTA BLOK S KAV. NO. 6,, Penjaringan, Penjaringan, Kota Jakarta Utara, DKI Jakarta"
PT Nusantara Alkesindo Berdikari,"Komplek pergudangan daan mogot arcadia blok G.22 NO.11 Jln. daan mogot raya Km. 21, Batuceper, Batuceper, Kota Tangerang, Banten"
PT Nusantara Amanah Bersama,"Jalan Raya Pati Sukolilo Km. 03, Desa Tanjang, Kecamatan Gabus, Kabupaten Pati, Jawa Tengah, Desa Tanjang, Pati, Kabupaten Pati, Jawa Tengah"
PT Nusantara Baja Indo Makmur,
PT Nusantara Baja Prima,"Jl. Rotan Delta III Lippo No.25 C, Cicau, Kec. Cikarang Pusat, Kabupaten Bekasi, Jawa Barat 17530, Cicau, Cikarang Pusat, Kabupaten Bekasi, Jawa Barat"
PT NUSANTARA BATULICIN,"Jl. Transmigrasi, KM. 17,6, Desa karang Bintang, Kecamatan karang bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan"
CV Nusantara Berdaya Mandiri,"Cintaasih Nomor 86/122, Desa/Kelurahan Samoja, Kec. Batununggal, Kota Bandung, Provinsi Jawa Barat,, Samoja, Batununggal, Kota Bandung, Jawa Barat"
PT Nusantara Berlian Motor,"Jl. MH. Thamrin No. 9, Cikokol, Tangerang, Kota Tangerang, Banten"
CV Nusantara Berlimpah,"Lebak Jaya 3 No. 40, Gading, Tambaksari, Kota Surabaya, Jawa Timur"
PT Nusantara Beta Farma,"Jl. Raya Padang-Bukittinggi KM.25 Pasar Usang, Sungai Buluah, Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat"
CV Nusantara Beton Berkat Bersama,"JL RAYA SUMPUT NO. 11, Sumput, Driyoredjo, Kabupaten Gresik, Jawa Timur"
PT Nusantara Borneo International,"JL. M. YAMIN NO. 80 A RT.027, GUNUNG KELUA, SAMARINDA ULU, Kota Samarinda, Kalimantan Timur"
PT Nusantara Building Industries,"Jl. Raya Semarang Demak km. 17. Ds. wonokerto, karang tengah, Wonokerto, Karangtengah, Kabupaten Demak, Jawa Tengah"
PT Nusantara Butuh Diagnostik,"Indonesia International Institute for Life-Sciences (i3L), Jl. Pulomas Barat No.Kav. 88, RT.4/RW.9, Kayu Putih, Pulogadung, Kota Jakarta Timur, DKI Jakarta"
PT Nusantara Cemerlang,"Jln. Cisaranten Wetan No. 6, Babakan Penghulu, Cinambo, Kota Bandung, Jawa Barat"
PT Nusantara Central Giri Marmer,"Jl. Raya Padalarang KM 26 Kp Tanggulung, Citatah, Cipatat, Kabupaten Bandung Barat, Jawa Barat"
PT Nusantara Chryslerindo International,"Jl. Sultan Iskandar Muda No.55 C, RT.8/RW.1, Kebayoran Lama Selatan, Kebayoran Lama, Kota Jakarta Selatan, DKI Jakarta"
PT Nusantara Coconuts International,"Jl. Amal Modjo Desa Ombulo, Ombulo, Limboto Barat, Kabupaten Gorontalo, Gorontalo"
CV Nusantara Dompu,"Jalan Mawa'adi no. 34, Bada, Dompu, Kabupaten Dompu, Nusa Tenggara Barat"
PT Nusantara Ekahandal Electrostatic,"Jalan Raya Serang KM 25 NO. 9, Balaraja, Balaraja, Kabupaten Tangerang, Banten"
PT Nusantara Elang Sejahtera,"Capital Place Lantai 18, Kuningan Barat, Mampang Prapatan, Kota Jakarta Selatan, DKI Jakarta"
PT NUSANTARA ELECTRIC,"Jl. Raya Serang Km. 26 No. 37, Sentul, Balaraja, Kabupaten Tangerang, Banten"
PT Nusantara Elka Sumber,"Jl. Bungur III Kp. Cimuning RT. 004 RW. 007, Cimuning, Mustikajaya, Kota Bekasi, Jawa Barat"
PT Nusantara Energi Terbarukan,"Jalan Laksmud Nurtanio No. 60D (Jalan Garuda No.60D), Garuda, Andir, Kota Bandung, Jawa Barat"
PT Nusantara Energy Plant Indonesia,
PT Nusantara Era Waskita,"Jl. Raya Klampok RT 10 RW 15, Kel. Klampok, Kec. Wanasari, Kab. Brebes, Prov. Jawa Tengah, Wanasari, Wanasari, Kabupaten Brebes, Jawa Tengah"
PR Nusantara Food,"Jalan ahmad yani,dusun kedungwringin rt 001/002, Tinggarjaya, Sidareja, Kabupaten Cilacap, Jawa Tengah"
PT Nusantara Foresta Lestari,"Menara Batavia Lt.27, Jl. KH Mas Mansyur Kav. 126, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, DKI Jakarta"
PT Nusantara Geo Spasial,"Jl.Anugrah No.36, Desa/Kelurahan Jatiasih,Kec.Jatiasih,Kota Bekasi,Propinsi Jawa Barat, Jatiasih, Jatiasih, Kota Bekasi, Jawa Barat"
PT Nusantara Global Inovasi,"JL. TEUKU UMAR NO. 58, Desa/Kelurahan Ngesrep, Kec. Banyumanik, Kota Semarang, Provinsi Jawa Tengah, Ngesrep, Banyumanik, Kota Semarang, Jawa Tengah"
PT Nusantara Green Energy,
PT Nusantara Ibiz Solusindo,
PT Nusantara Indah,"JL. A. YANI KM.4 NO.323, KARANG MEKAR, BANJARMASIN TIMUR, Kota Banjarmasin, Kalimantan Selatan"
PT Nusantara Indo Logistik Batam,"KOMPLEK BATU AMPAR INDUSTRIAL ESTATE, JALAN TODAK TYPE A BLOK A15, Batu Merah, Batu Ampar, Kota Batam, Kepulauan Riau"
PT Nusantara Informasi Citra Teknologi,
CV Nusantara Jati,"Jalan Sultan Hadlirin RT. 002/001, Ngabul, Tahunan, Kabupaten Jepara, Jawa Tengah"
PT Nusantara Jaya Ferronickel Industry,"Desa Dampala, Dampala, Bahodopi, Kabupaten Morowali, Sulawesi Tengah"
PERUM Nusantara Jaya Food,"JL RAYA AMPELDENTO NO.100 GUDANG NO.08, ASRIKATON, PAKIS, Kabupaten Malang, Jawa Timur"
PT Nusantara Jaya Mix,"JL. CARAKA JAYA NO. 1 A. YANI KM. 22, Landasan Ulin Utara, Liang Anggang, Kota Banjar Baru, Kalimantan Selatan"
PT Nusantara Jaya Perkasa Aspal Beton,"JALAN RAYA MADIUN - SURABAYA, Desa/Kelurahan Bagor Kulon, Kec. Bagor, Kab. Nganjuk, Provinsi Jawa Timur, Bagor Kulon, Bagor, Kabupaten Nganjuk, Jawa Timur"
