data/namaPerusahaan,data/alamatPerusahaan
PT Warlbor International Indonesia,
PR Warliah,"Lingkungan Kadolang, Mamunyu, Mamuju, Kabupaten Mamuju, Sulawesi Barat"
PR Warlian Windasari Pratiwi Cahyanti,"Dusun Teramok, Gadding, Manding, Kabupaten Sumenep, Jawa Timur"
PR Warlina,"N-4 AEK NABARA,, N-4 Aek Nabara, Bilah Hulu, Kabupaten Labuhanbatu, Sumatera Utara"
CV Warline Katahati Papua,"Permata Indah F132 Jl. Raya Tanah Hitam Asano, Asano, Abepura, Kota Jayapura, Papua"
PR Warman,"Blekonang II, Tepus, Tepus, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Warman,
PT Warmasindo Surya Kencana,"KP. PARUNG HALANG, Andir, Baleendah, Kabupaten Bandung, Jawa Barat"
PR Warmindo,"AMBACANG PUNGGUNG KASIK, Pungguang Kasiak Lubuk Alung, Lubuk Alung, Kabupaten Padang Pariaman, Sumatera Barat"
PT Warna Abadi Perkasa,
PT Warna Agung,"JL. MANIS III NO. 19, KAWASAN INDUSTRI MANIS, Manis Jaya, Jatiuwung, Kota Tangerang, Banten"
PT WARNA AGUNG SELATAN,"Jl. Raya Lintas Lubuk Linggau - Palembang., Desa Patunang, Tuah Negeri, Kabupaten Musi Rawas, Sumatera Selatan"
PT Warna Alam Banua,"Jl. Mulawarman Gg, SMKK No. 57, Teluk Dalam, Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan"
PT Warna Alam Mandiri,"Jl. Lintang blok F No.15 B , Kawasan Industri Sentul, Sentul, Babakan Madang, Kabupaten Bogor, Jawa Barat"
CV Warna Alam Sejahtera,"Pergudangan Surya Inti Permata D.3, Tambak Sawah, Waru, Kabupaten Sidoarjo, Jawa Timur"
PT Warna Aseli Nusantara,
PT Warna Asli Indah Textile,"JL. CILAMPENI KM. 07, Cilampeni, Katapang, Kabupaten Bandung, Jawa Barat"
PR Warna Atfriana,
PT Warna Baja Indo Makmur,
PT Warna Bhuana Investama,"JL. PATIMURA NO.134, Lorog, Tawangsari, Kabupaten Sukoharjo, Jawa Tengah"
PT Warna Busana Cemerlang,
PT WARNA CEMERLANG INDUSTRI,"Kawasan Industri Maspion Unit 5 Blok L-5, Sukomulyo, Manyar, Kabupaten Gresik, Jawa Timur"
CV Warna Curug Angsa,
PT Warna Indah Samajaya,"Jl. Balekambang No. 29, Sukamaju, Majalaya, Kabupaten Bandung, Jawa Barat"
PT Warna Indah Samatex,"Jalan Raya Narogong KM 17, Cileungsi Kidul, Cileungsi, Kabupaten Bogor, Jawa Barat"
PT Warna Indah Tirta Asia,"Jalan Arengka 2, Komplek Pergudangan AVIAN, Blok D5, Air Hitam, Payung Sekaki, Kota Pekanbaru, Riau"
PT Warna Jaya Sentosa,"Jl. Raya Dayeuhkolot No. 179, Desa Citeureup, Dayeuhkolot, Kabupaten Bandung, Jawa Barat"
PT Warna Karya Tekstil,"Legalyn Center, Kawasan Rasuna Epicentrum, Epiwalk Office Suite Lt. 5 Unit A501, Jl. HR Rasuna Said RT. 002 RW. 005, Desa/Kelurahan Karet Kuningan, Kec. Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12940, Karet Kuningan, Setiabudi, Kota Jakarta Selatan, DKI Jakarta"
PT Warna Karya Tekstil,
PT Warna Kasih Abadi,
PT Warna Khatulistiwa,"Ruko De Mansion Blok D No. 7, Kunciran, Pinang, Kota Tangerang, Banten"
PT Warna Kreasi Selaras,
PT Warna Lestari Garment,"Jl. Tanjung Pura II no 9A Pegadungan Kalideres, Pegadungan, Kalideres, Kota Jakarta Barat, DKI Jakarta"
PT Warna Mandiri,"CIGINTUNG RT/RW 001/005, CANGKORAH, Batujajajar, Kabupaten Bandung Barat, Jawa Barat"
PT Warna Mikha Mitra Sejati,"jalan industri cimareme II No. 12, cimerang, padalarang, Kabupaten Bandung Barat, Jawa Barat"
PT Warna Mukti Grafika,"Jl. Embarkasi Haji Km.1, Gagaksipat, Ngemplak, Kabupaten Boyolali, Jawa Tengah"
BUL Warna Rupa,"Jln. Tjilik Riwut km 5 Rumah Tahanan Negara Klas IIA Palangka Raya, Bukit Tunggal, Jekan Raya, Kota Palangka Raya, Kalimantan Tengah"
PT Warna Terang Abadi,"Kp. Ranca Serdang RT 015 RW004, Ranca Iyuh, Panongan, Kabupaten Tangerang, Banten"
"PR Warnadi, Sh",
PT Warnamardhika,"Jl. Daan Mogot Km 13 no.17, Cengkareng Timur, cengkareng, Kota Jakarta Barat, DKI Jakarta"
PT Warnaprima Kimiatama,"Jl. Raya Cukanggalih Kp. Ranca Buntu No7, Cukanggalih, Curug, Kabupaten Tangerang, Banten"
PT Warnatama Cemerlang,"Jl. Industri VII No. 6, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten"
PT Warnatama Cemerlang,"JL.RAYA SUMENGKO KM 31.6, SUMENGKO, WRINGINANOM, Kabupaten Gresik, Jawa Timur"
PR Warni,
PR Warni,"KEBATURAN KEMBANGLANGIT KELURAHAN Kembanglangit KECAMATAN Blado KOTA Kab. Batang PROVINSI Jawa Tengah, Kembanglangit, Blado, Kabupaten Batang, Jawa Tengah"
PR Warni,"JL. BTN PATUKKU INDAH SOREANG, Watang Soreang, Soreang, Kota Pare-Pare, Sulawesi Selatan"
PR Warni,
PR Warni,
PR Warni Maku,"desa luwoo, Luwoo, Talaga Jaya, Kabupaten Gorontalo, Gorontalo"
PR Warni Nasution,"Pasar Lama, Pasar Lama, Batang Angkola, Kabupaten Tapanuli Selatan, Sumatera Utara"
PR Warni Selvia Mustapa,
PR Warni Taylor,"Lingkungan IV, Danowudu, Ranowulu, Kota Bitung, Sulawesi Utara"
PR Warniah,"Jl karimunjawa no.28 Rt.03 Rw.06, Gunungsimping, Cilacap Tengah, Kabupaten Cilacap, Jawa Tengah"
PR Warnianty,
PR Warniati,
PT Warnigo Selamat Liburan,"Jalan Pantai Berawa Nomor 150 unit 3, Tibubeneng, Kuta Utara, Kabupaten Badung, Bali"
PR Warningsih,
PR Warningsih,"N-4 AEK NABARA,, N-4 Aek Nabara, Bilah Hulu, Kabupaten Labuhanbatu, Sumatera Utara"
PR Warnita Anwar,"Jorong Tanjung Alai, Koto Malintang, Tanjung Raya, Kabupaten Agam, Sumatera Barat"
PR Warniti,"WONOBODRO TIMUR KELURAHAN Wonobodro KECAMATAN Blado KOTA Kab. Batang PROVINSI Jawa Tengah, Wonobodro, Blado, Kabupaten Batang, Jawa Tengah"
PR Warno Riono,"Dusun Krajan RT 03 RW 04, Sumberngepoh, Lawang, Kabupaten Malang, Jawa Timur"
PR Warnoah,"Ds. Sodong Kec. Wonotunggal Kab. Batang, Sodong, Wonotunggal, Kabupaten Batang, Jawa Tengah"
PR Waroeng Afriyan,"JL. BATAUNG BARAIE BELAKANG PUSKESMAS NANBALIMO, Nan Balimo, Tanjung Harapan, Kota Solok, Sumatera Barat"
PT Waroeng Batok Industry,"Jl. Raya Banjar - Majenang Km 7, Panulisan Timur, Dayeuhluhur, Kabupaten Cilacap, Jawa Tengah"
PT Waroeng Batok Industry,"Jl Raya Majenang Km 7 RT 03 RW 12, Panulisan Timur, Dayeuhluhur, Kabupaten Cilacap, Jawa Tengah"
PR Waroeng Be,
PR Waroji,
PT Warrenty Industries,"JL. RAYA SADANG-SUBANG KP. SUKAMUKTI RT 007 RW 003, Cibatu, Cibatu, Kabupaten Purwakarta, Jawa Barat"
PR Warsi,"DESA SUMURBOTO RT 1 RW 1, Sumurboto, Jepon, Kabupaten Blora, Jawa Tengah"
PR Warsi,"Jajar, Talesan, Purwantoro, Kabupaten Wonogiri, Jawa Tengah"
PR Warsi,"Desa/ Kelurahan Pangelak Kecamatan Upau, Pangelak, Upau, Kabupaten Tabalong, Kalimantan Selatan"
PR Warsiem,
PR Warsih,"Perumahan mantang blok J no 18, Sagulung Kota, Sagulung, Kota Batam, Kepulauan Riau"
PR Warsini,"Jl.jambangan komp.citra bintang amanah RT/RW 002/011, Cempaka, Cempaka, Kota Banjar Baru, Kalimantan Selatan"
PR Warsino,"Ngares rt 3 rw4, Bulakan, Sukoharjo, Kabupaten Sukoharjo, Jawa Tengah"
PR Warsino,"JL. S. PARMAN, Wono Harjo, Giri Mulya, Kabupaten Bengkulu Utara, Bengkulu"
PR Warsito,
PR Warsito,"Sendang rt03rw03 Karanglor Manyaran Wonogiri, Karanglor, Manyaran, Kabupaten Wonogiri, Jawa Tengah"
PR Warsiyam,"Dusun Pambuttungan, Kalukku Barat, Kalukku, Kabupaten Mamuju, Sulawesi Barat"
PR Warsiyem,"Dusun II, Sukasari, Pegajahan, Kabupaten Serdang Bedagai, Sumatera Utara"
PR Warsiyem,
PR Warsiyem,"Desa Salo, Salo, Salo, Kabupaten Kampar, Riau"
PR Warsono,
PR Warsono,"Dusun Gondangmanis RT 001 RW 007, Gondangmanis, Bandarkedungmulyo, Kabupaten Jombang, Jawa Timur"
PR Warsyh,
PT Warta Bumi Raflesia,"Jl. Raden Fatah No.07, Pagar Dewa, Slebar, Kota Bengkulu, Bengkulu"
PR Warta Puput,"Jl Kampung Salo RT 05 RW 04 No 137, Kembangan Utara, Kembangan, Kota Jakarta Barat, DKI Jakarta"
PR Wartaka,"dusun kayu tanam, Kayu Tanam, Mandor, Kabupaten Landak, Kalimantan Barat"
PR Wartaniah,"Jl.Pantai Langsat RT.03 RW.02, Hulu Banyu, Loksado, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan"
PR Warti,"SIWARAK RT 04 RW 04, Siwarak, Karangreja, Kabupaten Purbalingga, Jawa Tengah"
PR Warti,
PR Warti,"Kemiri, Kemiri, Tanjungsari, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Warti A,"Jalan Padat Karya, Sabanar Baru, Tanjung Selor Timur, Tanjung Selor, Kabupaten Bulungan, Kalimantan Utara"
PR Wartiah,"DUKUH KEBATURAN KEMBANGLANGIT KELURAHAN Kembanglangit KECAMATAN Blado KOTA Kab. Batang PROVINSI Jawa Tengah, Kembanglangit, Blado, Kabupaten Batang, Jawa Tengah"
PR Wartim,"Petunjungan rt 05/rw 03, Petunjungan, Bulakamba, Kabupaten Brebes, Jawa Tengah"
PR Wartinawati,
PR Wartini Fitri,
PR Wartiyem,
PR Warto,
PR Wartoyo,"Taman Wetan RT. 004 RW. 001, Wiroko, Tirtomoyo, Kabupaten Wonogiri, Jawa Tengah"
PT Waru Gunung,"Jl. Mastrip 858 Warugunung Karangpilang, Warugunung, Karangpilang, Kota Surabaya, Jawa Timur"
CV Warukarya Engineering,"Jl. Kolonel Sugiono RT. 007 RW. 002, Ngingas, Waru, Kabupaten Sidoarjo, Jawa Timur"
PT Warunabhumi Energi Pratama,
PR Warung Abdel,"Jl. Pratu Satir No.28a, The Hok, Kec. Jambi Sel., Kota Jambi, Jambi 36125, Thehok, Jambi Selatan, Kota Jambi, Jambi"
PR Warung Barokah,
PT Warung Begok Indonesia,"Jl. Hos cokroaminoto, Tulungrejo, Pare, Kabupaten Kediri, Jawa Timur"
PT Warung Benang Indonesia,"Komplek Pergudangan Sentral Square Blok E6 Jl.Ahmad Yani 41-43, Keboansikep, Gedangan, Kabupaten Sidoarjo, Jawa Timur"
PR Warung Bu Jarmi,"Dukuh Tanggung RT 002 RW 002, Cepoko, Ngrayun, Kabupaten Ponorogo, Jawa Timur"
PR Warung Bude Mirah,"jalan padang selasa lorong suratin no.880 rt.25 rw.09 bukit besar palembang, Bukit Lama, Ilir Barat I, Kota Palembang, Sumatera Selatan"
PR Warung Elok Dan Indah,"Jl.Salim Fabanyo.RT/RW 005/003, Muhajirin, Kota Ternate Tengah, Kota Ternate, Maluku Utara"
PR Warung Hanun,"Tanjung Rambai, Gunungkembang, Sarolangun, Kabupaten Sarolangun, Jambi"
PR Warung Jujur Ponceng,"Jl. Sungai Asahan, Manurunge, TANETE RIATTANG, Kabupaten Bone, Sulawesi Selatan"
PR Warung Kopi Synergy,
PR Warung Makan Ati,
PR Warung Makan Lombok Ijo,"TOBOYO BARAT RT 22 RW 06 PLEMBUTAN PLAYEN GUNUNGKIDUL YOGYAKARTA, Plembutan, Playen, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Warung Makan Mbak Tutik,
PR Warung Saayana,
PR Warung Sahidi,
PR Warung Si Jagur,"JL KEADILAN DALAM NO.2, Keagungan, Taman Sari, Kota Jakarta Barat, DKI Jakarta"
PR Warung Taichan Mesran,
PR Warung Welly,"TEBET BARAT DALAM RT.16/RW.06, Tebet Barat, Tebet, Kota Jakarta Selatan, DKI Jakarta"
CV Warung Wong Jowo,"Jl REJENI, Rejeni, Krembung, Kabupaten Sidoarjo, Jawa Timur"
PR Warunk Milenial,"Wirosaban Barat Kav 85, Sorosutan, Umbulharjo, Kota Yogyakarta, DI Yogyakarta"
PR Wary Soeknedy,
PR Waryani,"JIPANGANRT.15, Trobayan, Kalijambe, Kabupaten Sragen, Jawa Tengah"
PR Waryanti,"SEBERAN RT 03 RW 08, Girilayu, Matesih, Kabupaten Karanganyar, Jawa Tengah"
PR Waryanti,
PR Waryanti,
PR Waryono,"Jalan Utara Jatibarang depan SDN Kendawa 01 RT 01 RW 04, Kertasinduyasa, Jatibarang, Kabupaten Brebes, Jawa Tengah"
PT Wasa Kharisma Indonesia,"JALAN RAYA SERANG KAMPUNG KADU, Bunder, Cikupa, Kabupaten Tangerang, Banten"
PT Wasabi Inti Sukses,"Jalan Raya Batang Semarang KM.7 Desa Bakalan, Bakalan, Kandeman, Kabupaten Batang, Jawa Tengah"
PT Wasana Karya Sejahtera,
PR Wasatun,"JL. BANYUWANGI BAJAMAS, Desa/Kelurahan Bajamas, Bajamas, Sirandorung, Kabupaten Tapanuli Tengah, Sumatera Utara"
PT Wasco Engineering Indonesia,"Jalan Brigjen Katamso Km.5, Tanjung Uncang, Batu Aji, Kota Batam, Kepulauan Riau"
PR Washari,
PR Wasidi,
PR Wasih Muji Priyanto,"Binorong 006/003, Binorong, Bawang, Kabupaten Banjarnegara, Jawa Tengah"
PR Wasilah,"SIMPANG BAJUBANG LAUT, Teratai, Muara Bulian, Kabupaten Batanghari, Jambi"
PR Wasinem,"Mendis RT 001 RW 002, Mendis, Bayung Lencir, Kabupaten Musi Banyuasin, Sumatera Selatan"
PR Wasini,
PR Wasini,
PT Wasis Karya Nugraha,"Gimberan, Donojayan, Merdikorejo, Tempel, Kabupaten Sleman, DI Yogyakarta"
PT Wasis Karya Nugraha,"Gimberan, Donojayan, Merdikorejo, Tempel, Kabupaten Sleman, DI Yogyakarta"
PR Wasis Sukarno,"MURUH SLOGORETNO JATIPURNO WONOGIRI, Slogoretno, Jatipurno, Kabupaten Wonogiri, Jawa Tengah"
PR Wasitah,"Cinangsi rt 4 rw 4, Cinangsi, Gandrungmangu, Kabupaten Cilacap, Jawa Tengah"
PR Wasito,
PR Wasito,"Baran 1 no 139, Baran Barat, Meral, Kabupaten Karimun, Kepulauan Riau"
PR Wasiyah,
PT Waskhita Adi Sejahtera,"Kp. Baru Kaum RT.03/02, Depan Terminal Bus Rosalia Indah Jl. Alternatif Cibubur No. 1A, Cileungsi, Cileungsi, Kabupaten Bogor, Jawa Barat"
PT Waskhita Adi Sejahtera,"JL. RAYA BAYAN NO.279 TUGU BAMBU, MUSTIKA JAYA, MUSTIKA JAYA, Kota Bekasi, Jawa Barat"
PR Waskinah,
PT Waskita Beton Precast,
PT Waskita Beton Precast,"Jl. Logistik RT 002/02, Pegangsaan Dua, Kelapa Gading, Kota Jakarta Utara, DKI Jakarta"
PT Waskita Beton Precast,
PT Waskita Beton Precast Sc Palu,"Jl. Malonda, Watusampu, Ulujadi, Kota Palu, Sulawesi Tengah"
PT WASKITA BETON PRECAST TBK,"Jalan Imam Bonjol No 52 Kelurahan kalijaya, Kalijaya, Cikarang Barat, Kabupaten Bekasi, Jawa Barat"
PT Waskita Beton Precast Tbk,"Jl. Tanjung Api-api KM 14, Gasing, Talang Kelapa, Kabupaten Banyu Asin, Sumatera Selatan"
PT Waskita Beton Precast Tbk,
PT Waskita Beton Precast Tbk,
PT Waskita Beton Precast Tbk,"Laydown 10/Jago Terminal Khusus PT Amman Mineral Nusa Tenggara, Mantun, Maluk, Kabupaten Sumbawa Barat, Nusa Tenggara Barat"
PT Waskita Beton Precast Tbk.,
"PT Waskita Beton Precast, Tbk","Kp. Burangkeng Jl. MT haryono no. 28 RT. 001/006, Ciledug, Setu, Kabupaten Bekasi, Jawa Barat"
"PT Waskita Beton Precast, Tbk","KP Buwek Sumberjaya RT 003/002, Sumberjaya, tambun Selatan, Kabupaten Bekasi, Jawa Barat"
"PT Waskita Beton Precast, Tbk","jalan alternatif cibubur cileungsi, Cileungsi, cileungsi, Kabupaten Bogor, Jawa Barat"
"PT Waskita Beton Precast, Tbk","Jalan Naga Kesiangan Dusun II, Naga Kesiangan, Tebing Tinggi, Kabupaten Serdang Bedagai, Sumatera Utara"
"PT Waskita Beton Precast, Tbk","Jl Kutilang Lk IV, Bulian, Bajenis, Kota Tebing Tinggi, Sumatera Utara"
"PT Waskita Beton Precast, Tbk","Jl. Raya Kosambi -Curug Dusun Krajan, Curug, Klari, Kabupaten Karawang, Jawa Barat"
"PT Waskita Beton Precast, Tbk","Jl Raya R.E Martadinata Ciputat, Pondok Cabe Udik, Pamulang, Kota Tangerang Selatan, Banten"
"PT Waskita Beton Precast, Tbk","Jl tanjung api-api km 14, gasing, talang kelapa, Kabupaten Banyu Asin, Sumatera Selatan"
"PT Waskita Beton Precast, Tbk","jalan Maloko raya Kp. Babakan Tengah, Babakan, Legok, Kabupaten Tangerang, Banten"
"PT Waskita Beton Precast, Tbk","Jl. Raya Purwadadi Km 1 RT 007/001, Kaliangsana, Kalijati, Kabupaten Subang, Jawa Barat"
"PT Waskita Beton Precast, Tbk","Jalan Pondok Kelapa Selatan 1 No.26 RT 03/ RW 05, Pondok Kelapa, Duren Sawit, Kota Jakarta Timur, DKI Jakarta"
"PT Waskita Beton Precast, Tbk","Jl Raya Prambon Km 36 Soenandar Priyo Sudarmo No. 12, kedung Wonokerto, Prambon, Kabupaten Sidoarjo, Jawa Timur"
"PT Waskita Beton Precast, Tbk","kompleks pembangunan bendungan leuwikeris, Kelurahan Cihalarang, Kecamatan Cijeungjing, Kabupaten Ciamis, Jawa Barat"
"PT Waskita Beton Precast, Tbk","Kawasan JIIPE Jl. Raya Manyar km 11, Manyar Sidorukun, Manyar, Kabupaten Gresik, Jawa Timur"
"PT Waskita Beton Precast, Tbk","Jl. Siantar _ Medan Km 11, Purbasari, Tapian Dolok, Kabupaten Simalungun, Sumatera Utara"
"PT Waskita Beton Precast, Tbk","Jalan Lintas Tengah Sumatera Tebing Tinggi-Siantar Dusun 3, Limbong, Dolok Merawan, Kabupaten Serdang Bedagai, Sumatera Utara"
"PT Waskita Beton Precast, Tbk","Jl Raya Sadang - Subang Km 15 Kp Mekarsari, cibatu, cibatu, Kabupaten Purwakarta, Jawa Barat"
"PT Waskita Beton Precast, Tbk","Jl. Raya Sememi No. 7A, Sememi, Benowo, Kota Surabaya, Jawa Timur"
"PT Waskita Beton Precast, Tbk","Jl. Dolok Merawan Dusun Percintaan, Paritokan, Dolok Merawan, Kabupaten Serdang Bedagai, Sumatera Utara"
"PT Waskita Beton Precast, Tbk","Jl Sukaraja-Sukabumi gang Hawai RT002 RW 008, Watesjaya, Cigombong, Kabupaten Bogor, Jawa Barat"
"PT Waskita Beton Precast, Tbk","Jalan Cakung Cilincing Km 2.1, Cakung Barat, Cakung, Kota Jakarta Timur, DKI Jakarta"
"PT Waskita Beton Precast, Tbk","JL Raya SUbang Km 127, Lengkong, Cipendeuy, Kabupaten Subang, Jawa Barat"
"PT Waskita Beton Precast, Tbk","Jalan Karangwuni-Pedan Km 1, Dlimas, Ceper, Kabupaten Klaten, Jawa Tengah"
"PT Waskita Beton Precast, Tbk","Jl Raya Setu RT04/01, Desa Mekarwangi, Kec. Cikarang Barat, Kabupaten Bekasi, Jawa Barat"
"PT Waskita Beton Precast, Tbk","jalan raya Buni Bakti, Muara Bakti, Babelan, Kabupaten Bekasi, Jawa Barat"
"PT Waskita Beton Precast, Tbk.","Jalan Raya Panglima Sudirman Dusun Lungai 2, Desa/Kelurahan Bulang, Kec. Gending, Kab. Probolinggo, Provinsi Jawa Timur, Bulang, Gending, Kabupaten Probolinggo, Jawa Timur"
PT Waskita Karya Infrastruktur,"Kawasan Industri Modern Cikande, Jl. Modern Industri XXI blok AO no.2, desa Nambo Udik,, Nambo Udik, Cikande, Kabupaten Serang, Banten"
CV Waskita Kepak Abadi,"Pergudangan Driyorejo Kencana Permai Blok C No.16, Tenaru, Driyorejo, Kabupaten Gresik, Jawa Timur"
PR Waskita Wira Anggoro,"SUMBER REJO TRANSAD DUSUN 4, Sumberejo Transad, Bermani Ulu Raya, Kabupaten Rejang Lebong, Bengkulu"
PR Wasli,"JL.DATUK KAYA WAN MOHAMMAD BENTENG, Ranai Kota, Bunguran Timur, Kabupaten Natuna, Kepulauan Riau"
PR Waslia,"TANANGAN, Pangali Ali, Banggae, Kabupaten Majene, Sulawesi Barat"
PR Wasmawati,"Jl Simpang Damar, Laing, Tanjung Harapan, Kota Solok, Sumatera Barat"
PT Wasmax Jagas Bumi,
CV Wasmi Jaya Mandiri,
PR Wasnita Putri,"PUCUNG ANAM KAMPUANG, Tandikek Selatan, Patamuan, Kabupaten Padang Pariaman, Sumatera Barat"
PR Wasri,"Desa Wonobodro Kec. Blado Kab. Batang, Wonobodro, Blado, Kabupaten Batang, Jawa Tengah"
PR Wasrikin,"Blok Masjid, Karangsari, Bulakamba, Kabupaten Brebes, Jawa Tengah"
PR Wasripah,"Dusun 1, Raman Endra, Raman Utara, Kabupaten Lampung Timur, Lampung"
PT Wassa Tara Abadi,"Komplek Pergudangan Perancis Kosambi Permai Blok NN Nomor 54 Jl. Raya Perancis, Jati Mulya, Kosambi, Kabupaten Tangerang, Banten"
CV Wassa Water,
PR Wastara,"BR. SAKIH Desa Guwang Sukawati Gianyar, Guwang, Sukawati, Kabupaten Gianyar, Bali"
PT Wastec International,"Jalan Australia II No.Kav.H1/2,KIEC, Warnasari, Citangkil, Kota Cilegon, Banten"
PT Wasteforchange Alam Indonesia,"Vida Bumipala, Jl. Alun Alun Utara, RT.002/RW.001, Padurenan, Mustika Jaya, Bekasi City, West Java 17156, Padurenan, Mustikajaya, Kota Bekasi, Jawa Barat"
PT Wasteforchange Enjiniring Teknologi,"Vida Bumipala, Jalan Alun-Alun Utara, Padurenan, Mustikajaya, Kota Bekasi, Jawa Barat"
PR Wastilah,"PUTAT, Putat, Patuk, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Wastini,"Jl. Mawar No. 307, Udapi Hilir, Prafi, Kabupaten Manokwari, Papua Barat"
PR Wastini,"LEGUNDI, Planjan, Saptosari, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Wastono,"PELEMGEDE RT 01 R W 03, Sodo, Paliyan, Kabupaten Gunung Kidul, DI Yogyakarta"
PT Wastraloka Indo Kreasi,
PR Wastriah,"Ds. Wonobodro Kec. Blado, Wonobodro, Blado, Kabupaten Batang, Jawa Tengah"
PT Wata Indo Garment,
PT Wata Sunrise,"Jl. Panghegar No. 2A, Cipadung Kulon, Panyileukan, Kota Bandung, Jawa Barat"
PR Watashiwa.com,
PT Water Man Engineering Indonesia,"Jl. Satria Raya II No. 11 Rt 005 Rw 009, Margahayu Utara, Babakan Ciparay, Kota Bandung, Jawa Barat"
PT Waterhub Inovasi Bangsa,
PT Waterindex Tirtalestari,"Desa Mubang Jaya, Jabung, Lampung Timur, Kabupaten Lampung Timur, Lampung"
PT Waterpedia Rejeki Langit,"JALAN RAYA TENARU NO.02 RT.08 RW.03 KEL.TENARU, KEC.DRIYOREJO, KAB.GRESIK, PROV.JAWA TIMUR 61177, Tenaru, Driyorejo, Kabupaten Gresik, Jawa Timur"
PR Wati,"Kp. Lio lebak Rt.03 Rw.12, Kedungwaringin, Bojong Gede, Kabupaten Bogor, Jawa Barat"
PR Wati,"lombongan, Tammerodo Utara, Tammerodo Sendana, Kabupaten Majene, Sulawesi Barat"
PR Wati,
PR Wati,
PR Wati,"Desa Sungai Limas, Sungai Limas, Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan"
PR WATI IMBARTI,"Jalan M.H. Thamrin No. 49 Rt.05, Lebak Bandung, Jelutung, Kota Jambi, Jambi"
PR Wati Komarawati,
PR Wati Kurniawati,"Jl. Pondok Baru III Rt.006 Rw 011 No.17A, Cijantung, Pasar Rebo, Jakarta Timur, Cijantung, Pasar Rebo, Kota Jakarta Timur, DKI Jakarta"
PR Wati Puspitawati,"jln bengawan solo perum green savana no 6, Sumber Wetan, Kedopok, Kota Probolinggo, Jawa Timur"
PR Wati Rumain,"Luhu, Luhu, Huamual, Kabupaten Seram Bagian Barat, Maluku"
PR Wati Snack,"KP. SIDODADI TENGAH, Kijang Kota, Bintan Timur, Kabupaten Bintan, Kepulauan Riau"
PR Wati Widiawati,"Jalan Al Busyro RT 002 RW 002 Desa / Kel Katulampa.kec bogor timur .kota Bogor Jawa Barat kode pos 16144, Katulampa, Bogor Timur, Kota Bogor, Jawa Barat"
PR Watiah,"rt 001 rw 006, Karangbandung, Ketanggungan, Kabupaten Brebes, Jawa Tengah"
PR Watik Estika,"Kp. Ciomas, Sindangsari, Sajira, Kabupaten Lebak, Banten"
PR Watinah,"Susukan, Giritirto, Purwosari, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Watini,"Gang jambu Rt/Rw 01/04, Gerem, Gerogol, Kota Cilegon, Banten"
PR Watini,
PR Watini,"JL. Buntok-Ampah RT. 039 / RW. 004, Desa/Kelurahan Buntok Kota, Kec. Dusun Selatan, Kab. Barito Selatan, Provinsi Kalimantan Tengah, Buntok Kota, Dusun Selatan, Kabupaten Barito Selatan, Kalimantan Tengah"
PR Watini,
PR Watini,
PR Watiyah,"TUKINGGEDONG, Tukinggedong, Puring, Kabupaten Kebumen, Jawa Tengah"
PT Wattimena Prima Utama,
PT Wattoo Wattoo Garment,
PR WATTOO-WATTOO,"Jl. Kopo Jaya III No. 3, Margahayu Utara, Babakan Ciparay, Kota Bandung, Jawa Barat"
PT Watu Maju Bersama,"Jl. lingkar Sentul, Sentul, Gringsing, Kabupaten Batang, Jawa Tengah"
CV Watukosek 22,"Jl. R.W MONGINSIDI, Fatululi, Oebobo, Kota Kupang, Nusa Tenggara Timur"
PT Wavin Manufacturing Indonesia,
CV Wawa Group,"Jl. Lintas Selatan RT/RW 007/004, Talang Mulya, Batang Cenaku, Kabupaten Indragiri Hulu, Riau"
PR Wawan Afrianto,
PR Wawan Clean,"lingk.Labuang, Labuang, Banggae Timur, Kabupaten Majene, Sulawesi Barat"
PR Wawan Gunawan,"BLOK TENGAH RT 006 RW 003, Lobener Lor, Jatibarang, Kabupaten Indramayu, Jawa Barat"
PR Wawan Haryono,"Jl. Otto iskandardinata RT001/RW005, Sokoduwet, Pekalongan Selatan, Kota Pekalongan, Jawa Tengah"
PT Wawan Jaya Abadi,"JL STADION NOMOR 1A,, Tawangrejo, Pandaan, Kabupaten Pasuruan, Jawa Timur"
PR Wawan Kusniawan Dj,
PR Wawan Kustiawan,"DUSUN KRAJAN II RT 04 RW 04 DESA TELAGASARI, Telagasari, Telagasari, Kabupaten Karawang, Jawa Barat"
PR Wawan Kuswarna,"Jalan Kebon Kacang XI, Kebon Kacang, Tanah Abang, Kota Jakarta Pusat, DKI Jakarta"
PR Wawan Nurdiawan,
PR Wawan Purnomo,"Sambon RT 08/RW 02, Sambon, Banyudono, Kabupaten Boyolali, Jawa Tengah"
